instance_id,repo_or_image,data_source,n_f2p,n_p2p,p_hat,difficulty_band,subset,has_gold_patch,has_buggy_files,prompt_len_chars,harness_kind,language
kodcode-196899cd9123,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,1007,pytest,en
opencodeinstruct-fa979e29e444,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,815,function,en
kodcode-16f68a30a84f,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,511,pytest,en
kodcode-f08a2a10ad90,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,525,pytest,en
kodcode-21563be1b316,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,417,pytest,en
kodcode-6699983f9138,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,970,pytest,en
kodcode-e3fe4d22e142,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,468,pytest,en
kodcode-6d6639a364d6,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,580,pytest,en
kodcode-4e48b366b5f7,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,589,pytest,en
kodcode-d988b3e9b89e,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,387,pytest,en
kodcode-74086d8e2abc,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,495,pytest,en
kodcode-cafda88829ff,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,578,pytest,en
ko-native-88c37915a669,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,True,False,573,function,ko
rstar-e428f53988f4,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1204,stdio,en
rstar-5a217587fee6,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1027,stdio,en
rstar-5b3df4f49b30,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,781,stdio,en
rstar-1f5c2d1647c1,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1154,stdio,en
rstar-b4ddf505240e,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,False,False,893,stdio,en
rstar-f926db6c15bc,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1036,stdio,en
rstar-e40cedfe2e59,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,948,stdio,en
rstar-5732e8231325,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,988,stdio,en
rstar-02339b2e5fb9,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1160,stdio,en
rstar-3be93104e4c8,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,784,stdio,en
rstar-15d83210c656,t15_unittest.sif,t15_unittest_impl,12,0,0.375,learnable,core,False,False,803,stdio,en
rstar-85e0741df75b,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1112,stdio,en
rstar-fe22ec9beda9,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,846,stdio,en
rstar-1e427bccd29c,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1371,stdio,en
rstar-efd301d9a15d,t15_unittest.sif,t15_unittest_impl,7,0,0.75,learnable,core,False,False,1103,stdio,en
rstar-cfaaa50a041a,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,948,stdio,en
rstar-b3b410b31fd0,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1173,stdio,en
rstar-61b9732cb3e3,t15_unittest.sif,t15_unittest_impl,11,0,0.25,learnable,core,False,False,1004,stdio,en
rstar-e8bb12bcf286,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,False,False,650,stdio,en
rstar-deecf2221587,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,565,stdio,en
rstar-02d52efe542d,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,589,stdio,en
rstar-ff737a4dd9da,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1175,stdio,en
rstar-69c54b8d802a,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1152,stdio,en
rstar-cbf79c31e9b1,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,911,stdio,en
opencodeinstruct-6ef9c746bb84,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,732,function,en
opencodeinstruct-400cb30aec4b,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,737,function,en
opencodeinstruct-179ef21ebd44,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,677,function,en
opencodeinstruct-5b45a8023f3e,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,683,function,en
opencodeinstruct-43f25cbfcd42,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,2048,function,en
opencodeinstruct-41f7f353c2b7,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,889,function,en
opencodeinstruct-73984791999c,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1265,function,en
opencodeinstruct-4d7a3e880446,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,995,function,en
opencodeinstruct-57ca90c7a14b,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,697,function,en
opencodeinstruct-b550c54a499b,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,590,function,en
opencodeinstruct-c03f158ade07,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,642,function,en
opencodeinstruct-5451f81dc1e1,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,554,function,en
opencodeinstruct-c64457c6c7b6,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,868,function,en
opencodeinstruct-1a648a0d8c8d,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,729,function,en
opencodeinstruct-32075ffb68ea,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,686,function,en
opencodeinstruct-349768317249,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,512,function,en
opencodeinstruct-6fbf74ef226f,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,674,function,en
opencodeinstruct-d8fbd24cd8ec,t15_unittest.sif,t15_unittest_impl,5,0,0.25,learnable,core,True,False,1598,function,en
opencodeinstruct-c0c036e42794,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,590,function,en
opencodeinstruct-599737149fa3,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,680,function,en
opencodeinstruct-14d7201773ff,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,853,function,en
opencodeinstruct-ba2784064e34,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,812,function,en
opencodeinstruct-75edd6fb3e8e,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1155,function,en
opencodeinstruct-afb77bdc4050,t15_unittest.sif,t15_unittest_impl,5,0,0.5,learnable,core,True,False,1118,function,en
opencodeinstruct-6b1b070bb702,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1608,function,en
opencodeinstruct-7e858cf2856f,t15_unittest.sif,t15_unittest_impl,5,0,0.25,learnable,core,True,False,978,function,en
opencodeinstruct-efdd8a72c80e,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,931,function,en
opencodeinstruct-46312dec26f9,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1144,function,en
opencodeinstruct-dbfd3133f005,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1698,function,en
opencodeinstruct-5f2083e92cdc,t15_unittest.sif,t15_unittest_impl,6,0,0.5,learnable,core,True,False,796,function,en
opencodeinstruct-b44a3ad2692d,t15_unittest.sif,t15_unittest_impl,8,0,0.375,learnable,core,True,False,591,function,en
opencodeinstruct-75e90be4f801,t15_unittest.sif,t15_unittest_impl,6,0,0.5,learnable,core,True,False,658,function,en
opencodeinstruct-754d3ee95133,t15_unittest.sif,t15_unittest_impl,6,0,0.5,learnable,core,True,False,685,function,en
kodcode-c66d40bfbce5,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,627,pytest,en
kodcode-ef66625d2b85,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,420,pytest,en
opencodeinstruct-b4111ba07a3a,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,784,function,en
kodcode-e3fdcfe1c92c,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,516,pytest,en
kodcode-a3fb630e50ec,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,1028,pytest,en
kodcode-ffa8f1c97c4f,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,353,pytest,en
kodcode-62c3ed82b9f0,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,623,pytest,en
kodcode-37301a207276,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,788,pytest,en
opencodeinstruct-7c7055b618a5,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,913,function,en
kodcode-0154b0709235,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,572,pytest,en
opencodeinstruct-62800b01bc83,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,754,function,en
kodcode-a6f0a4318399,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,534,pytest,en
kodcode-2c8c834f0781,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,972,pytest,en
kodcode-b1dff6497f02,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,611,pytest,en
kodcode-cbe5799a6a24,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,456,pytest,en
kodcode-bd6990fcbbce,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,539,pytest,en
kodcode-629fa9bfbf15,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,481,pytest,en
kodcode-965b3f98fd70,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,577,pytest,en
kodcode-ee3ad22517e5,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,576,pytest,en
opencodeinstruct-dfd36ce89ac8,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,710,function,en
kodcode-d58b0803fe84,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,448,pytest,en
kodcode-e4adb9b06635,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,764,pytest,en
opencodeinstruct-46b8ec342425,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,802,function,en
kodcode-3897f804241e,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,527,pytest,en
kodcode-63ee1de9ccf1,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,1000,pytest,en
kodcode-f7059cad913d,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,570,pytest,en
kodcode-7f45fb15f92c,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,482,pytest,en
kodcode-0c7023f12491,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,426,pytest,en
kodcode-f89c766fa4e8,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,612,pytest,en
kodcode-70ab43708446,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,625,pytest,en
kodcode-defc85eada26,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,766,pytest,en
kodcode-fa1e1f860bf9,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,889,pytest,en
ko-native-792ec5eb58a4,t15_unittest.sif,t15_unittest_impl,3,0,0.25,learnable,core,True,False,355,function,ko
rstar-aa90453ae762,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,1409,stdio,en
rstar-2c952cbc065f,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1001,stdio,en
rstar-b8ff836a4a75,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,935,stdio,en
rstar-a48b1d1bce57,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,897,stdio,en
rstar-026c6d7ed7c6,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,987,stdio,en
rstar-494400fb7da9,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1099,stdio,en
rstar-c816693e46e8,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1644,stdio,en
rstar-0edfb9dfcc7e,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,2328,stdio,en
rstar-e538f5889f58,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,False,False,845,stdio,en
rstar-fe613a7a7d7b,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,928,stdio,en
rstar-fa3dc346a889,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,647,stdio,en
rstar-ce408baf55c2,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1157,stdio,en
rstar-f45d671410c2,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1400,stdio,en
rstar-64e5767a12ca,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,1066,stdio,en
rstar-6632ce39bc40,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1119,stdio,en
rstar-f070268bdca1,t15_unittest.sif,t15_unittest_impl,9,0,0.75,learnable,core,False,False,1769,stdio,en
rstar-f75577bebc68,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,False,False,1096,stdio,en
rstar-c1f04608690c,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1240,stdio,en
rstar-cb5f6366e5f5,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1025,stdio,en
rstar-b75a86dd8bb5,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1014,stdio,en
rstar-93c688776257,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1530,stdio,en
rstar-28438988811e,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,729,stdio,en
rstar-2ff8762a1fc6,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1283,stdio,en
opencodeinstruct-8c97141b4a4f,t15_unittest.sif,t15_unittest_impl,8,0,0.75,learnable,core,True,False,923,function,en
opencodeinstruct-746d9dc54964,t15_unittest.sif,t15_unittest_impl,8,0,0.75,learnable,core,True,False,776,function,en
opencodeinstruct-b521a77d3a82,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,692,function,en
opencodeinstruct-07e18e375025,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,672,function,en
opencodeinstruct-3cc1e5f22e66,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1338,function,en
opencodeinstruct-2f891af111e7,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,955,function,en
opencodeinstruct-b9e7102aae24,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,793,function,en
opencodeinstruct-bfaa0e800a5e,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,1042,function,en
opencodeinstruct-0639f7391d6b,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,611,function,en
opencodeinstruct-9de220cf1150,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,581,function,en
opencodeinstruct-220f99c8adbc,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,693,function,en
opencodeinstruct-72e1794809e3,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,512,function,en
opencodeinstruct-792ea8a7779b,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,738,function,en
opencodeinstruct-a541be809dbd,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,608,function,en
opencodeinstruct-a99d9ae9d28d,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,582,function,en
opencodeinstruct-545840e3d28d,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1223,function,en
opencodeinstruct-4cb14ed69507,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,560,function,en
opencodeinstruct-0ffd224e6b8f,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,997,function,en
opencodeinstruct-16edee780c19,t15_unittest.sif,t15_unittest_impl,6,0,0.5,learnable,core,True,False,634,function,en
opencodeinstruct-6727ae66afe5,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,720,function,en
opencodeinstruct-76efcbed66f8,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,911,function,en
opencodeinstruct-70082ba966db,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,737,function,en
opencodeinstruct-9c95ea884ab3,t15_unittest.sif,t15_unittest_impl,9,0,0.75,learnable,core,True,False,644,function,en
kodcode-946288b00ed1,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,879,pytest,en
opencodeinstruct-88d8ba20dc31,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,761,function,en
kodcode-c8f7712e6caf,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,999,pytest,en
opencodeinstruct-12f8885a4c13,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,695,function,en
opencodeinstruct-911822c8caa8,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,1230,function,en
kodcode-e444322cce25,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,606,pytest,en
kodcode-09bb8677b360,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,547,pytest,en
kodcode-724412441b47,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,443,pytest,en
opencodeinstruct-33f989a6c662,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,850,function,en
kodcode-25388c7a0048,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,443,pytest,en
kodcode-0d3951cd67e9,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,387,pytest,en
kodcode-4eacc6e07c1b,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,469,pytest,en
kodcode-15ee587f0e6f,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,445,pytest,en
opencodeinstruct-62c59fbb54cf,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,1097,function,en
kodcode-e1576feaa825,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,649,pytest,en
kodcode-d7460c579d22,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,533,pytest,en
kodcode-dd4836e4a3d3,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,571,pytest,en
kodcode-d4771a22e72e,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,898,pytest,en
kodcode-9f5c8bf0d25e,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,424,pytest,en
kodcode-00f10d78a2a5,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,268,pytest,en
kodcode-7e0870f03516,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,779,pytest,en
kodcode-1048e92799fe,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,779,pytest,en
opencodeinstruct-0cc0cc39d9fc,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,667,function,en
kodcode-14aec06b2b42,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,506,pytest,en
kodcode-921bcc3bec41,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,632,pytest,en
kodcode-6098ac6929fb,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,504,pytest,en
kodcode-431f4ae8a622,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,594,pytest,en
kodcode-09c60241f056,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,444,pytest,en
kodcode-43c8082ee648,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,850,pytest,en
kodcode-21d4d5ce7f67,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,515,pytest,en
kodcode-58a20ce239b3,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,541,pytest,en
kodcode-b6c80947cf52,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,496,pytest,en
kodcode-7de2b4609570,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,585,pytest,en
kodcode-f224cc5f14af,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,521,pytest,en
kodcode-78855d540116,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,517,pytest,en
opencodeinstruct-b5418d82823b,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,716,function,en
opencodeinstruct-9bb516fc2878,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1181,function,en
ko-native-7eaeef5087c3,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,True,False,403,function,ko
ko-native-fbb9802685ef,t15_unittest.sif,t15_unittest_impl,3,0,0.25,learnable,core,True,False,335,function,ko
ko-native-a3bc2d914204,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,True,False,592,function,ko
rstar-3787480dce09,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,956,stdio,en
rstar-52ca18e39587,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,638,stdio,en
rstar-3887f71ecceb,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1442,stdio,en
rstar-f155386bce7f,t15_unittest.sif,t15_unittest_impl,4,0,0.25,learnable,core,False,False,1193,stdio,en
rstar-d76b68b945e4,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,865,stdio,en
rstar-2eeba3c014b8,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1130,stdio,en
rstar-9e78e985fa44,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1496,stdio,en
rstar-6fba4f00513a,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1159,stdio,en
rstar-7daa4e1289e7,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,1550,stdio,en
rstar-f1b9526886c2,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1319,stdio,en
rstar-40c4c94f03bb,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1488,stdio,en
rstar-771d99948509,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1113,stdio,en
rstar-7f4a7db5e653,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,508,stdio,en
rstar-6ca6dbd28022,t15_unittest.sif,t15_unittest_impl,12,0,0.625,learnable,core,False,False,564,stdio,en
rstar-8970e791bdb2,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1238,stdio,en
rstar-6d25444c982a,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1499,stdio,en
rstar-3032a7ddd9bc,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1259,stdio,en
rstar-dab8fc49dc58,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,894,stdio,en
rstar-a84e46b3ec7d,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,831,stdio,en
rstar-c757e897ced3,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1035,stdio,en
rstar-b872c83dfd18,t15_unittest.sif,t15_unittest_impl,4,0,0.25,learnable,core,False,False,814,stdio,en
rstar-06b5ef3d0290,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,777,stdio,en
rstar-0543e4a29323,t15_unittest.sif,t15_unittest_impl,11,0,0.5,learnable,core,False,False,833,stdio,en
rstar-95720dca94c0,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,935,stdio,en
rstar-fa13c38db607,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,709,stdio,en
rstar-911a4cfa4a36,t15_unittest.sif,t15_unittest_impl,11,0,0.25,learnable,core,False,False,1216,stdio,en
opencodeinstruct-b423dc1c7591,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,848,function,en
opencodeinstruct-ecc6c667c627,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,799,function,en
opencodeinstruct-58dfa290818c,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,721,function,en
opencodeinstruct-b247bba0fa34,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,648,function,en
opencodeinstruct-d9128e3fb223,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,1071,function,en
opencodeinstruct-f0a233c4055e,t15_unittest.sif,t15_unittest_impl,7,0,0.5,learnable,core,True,False,1179,function,en
opencodeinstruct-a1a7f1664f69,t15_unittest.sif,t15_unittest_impl,4,0,0.25,learnable,core,True,False,884,function,en
opencodeinstruct-fa7185926b12,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,702,function,en
opencodeinstruct-471e5ac47d78,t15_unittest.sif,t15_unittest_impl,8,0,0.75,learnable,core,True,False,600,function,en
opencodeinstruct-b9cdc1e28df3,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,936,function,en
opencodeinstruct-ee0c90d0b9ff,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,766,function,en
opencodeinstruct-c0afea64f3b7,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,637,function,en
opencodeinstruct-3d47ae13d94e,t15_unittest.sif,t15_unittest_impl,7,0,0.5,learnable,core,True,False,1029,function,en
opencodeinstruct-12d5c1088dba,t15_unittest.sif,t15_unittest_impl,7,0,0.5,learnable,core,True,False,935,function,en
